DATE ; SOURCE ; PORT ; DESTINATION ; FLAG ; SEQ ; ACK ; WIN ; OPTIONS ; LENGTH
11:42:06;190-0-175-100.gba.solunet.com.ar;3560;com;S;1298403038:1298403158;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3561;com;S;1129406396:1129406516;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3562;com;S;2038549094:2038549214;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3563;com;S;604768582:604768702;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3564;com;S;683845410:683845530;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3565;com;S;883023693:883023813;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3566;com;S;1519712890:1519713010;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3567;com;S;812931409:812931529;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3568;com;S;1359287981:1359288101;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3569;com;S;692135955:692136075;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3570;com;S;113853357:113853477;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3571;com;S;365679947:365680067;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3572;com;S;723286350:723286470;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3573;com;S;829673506:829673626;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3574;com;S;1746940679:1746940799;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3575;com;S;1485591968:1485592088;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3576;com;S;1353533872:1353533992;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3577;com;S;571872187:571872307;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3578;com;S;878187446:878187566;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3579;com;S;634312588:634312708;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3580;com;S;313561205:313561325;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3581;com;S;115104592:115104712;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3582;com;S;641064547:641064667;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3583;com;S;1107388560:1107388680;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3584;com;S;988470095:988470215;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3585;com;S;179059799:179059919;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3586;com;S;1607921726:1607921846;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3587;com;S;1654123767:1654123887;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3588;com;S;1124621898:1124622018;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3589;com;S;699931885:699932005;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3590;com;S;1742028424:1742028544;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3591;com;S;1254347256:1254347376;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3592;com;S;366294777:366294897;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3593;com;S;1116420083:1116420203;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3594;com;S;1962008107:1962008227;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3595;com;S;1439420611:1439420731;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3596;com;S;431681289:431681409;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3597;com;S;458503031:458503151;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3598;com;S;185333597:185333717;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3599;com;S;971460970:971461090;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3600;com;S;1361537456:1361537576;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3601;com;S;1469416413:1469416533;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3602;com;S;1660777788:1660777908;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3603;com;S;511424283:511424403;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3604;com;S;998513053:998513173;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3605;com;S;574017481:574017601;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3606;com;S;723529536:723529656;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3607;com;S;653099441:653099561;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3608;com;S;934599383:934599503;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3609;com;S;298733161:298733281;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3610;com;S;1527297011:1527297131;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3611;com;S;638884843:638884963;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3612;com;S;2043568544:2043568664;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3613;com;S;2087445367:2087445487;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3614;com;S;1877903872:1877903992;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3615;com;S;255930506:255930626;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3616;com;S;1695552365:1695552485;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3617;com;S;1362240230:1362240350;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3618;com;S;910117870:910117990;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3619;com;S;1463807183:1463807303;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3620;com;S;1575756407:1575756527;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3621;com;S;840510317:840510437;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3622;com;S;512416169:512416289;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3623;com;S;957768742:957768862;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3624;com;S;1145504469:1145504589;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3625;com;S;890147811:890147931;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3626;com;S;1631119378:1631119498;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3627;com;S;1652616812:1652616932;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3628;com;S;1413143144:1413143264;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3629;com;S;1098031971:1098032091;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3630;com;S;1678744264:1678744384;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3631;com;S;221850183:221850303;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;distcc;com;S;344249788:344249908;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3633;com;S;1559237219:1559237339;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3634;com;S;83269465:83269585;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3635;com;S;1209826874:1209826994;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3636;com;S;1217959632:1217959752;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3637;com;S;831197275:831197395;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3638;com;S;702639244:702639364;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3639;com;S;1766884922:1766885042;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3640;com;S;27700176:27700296;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3641;com;S;1307349312:1307349432;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3642;com;S;1949749877:1949749997;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3643;com;S;1850986769:1850986889;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3644;com;S;951021706:951021826;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3645;com;S;1127758561:1127758681;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3646;com;S;489644192:489644312;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3647;com;S;732230965:732231085;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3648;com;S;1070275462:1070275582;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3649;com;S;266411906:266412026;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3650;com;S;1931931127:1931931247;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3651;com;S;1200138590:1200138710;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3652;com;S;1059028258:1059028378;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3653;com;S;2021016302:2021016422;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3654;com;S;748904168:748904288;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3655;com;S;535679972:535680092;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3656;com;S;124007879:124007999;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3657;com;S;1145007265:1145007385;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3658;com;S;956327648:956327768;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3659;com;S;971112170:971112290;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3660;com;S;139909156:139909276;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3661;com;S;141462870:141462990;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3662;com;S;1197623495:1197623615;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3663;com;S;1505157171:1505157291;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3664;com;S;475817470:475817590;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3665;com;S;340357504:340357624;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3666;com;S;161120499:161120619;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3667;com;S;1156066088:1156066208;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3668;com;S;2008907898:2008908018;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3669;com;S;1274801524:1274801644;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3670;com;S;720631889:720632009;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3671;com;S;374099169:374099289;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3672;com;S;1542552676:1542552796;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3673;com;S;1880774991:1880775111;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3674;com;S;1092269236:1092269356;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3675;com;S;128057117:128057237;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3676;com;S;115897194:115897314;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3677;com;S;1545433660:1545433780;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3678;com;S;853930184:853930304;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3679;com;S;1259145878:1259145998;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3680;com;S;880008998:880009118;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3681;com;S;1648450673:1648450793;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3682;com;S;469642197:469642317;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3683;com;S;550095475:550095595;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3684;com;S;1763343163:1763343283;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3685;com;S;563322133:563322253;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3686;com;S;1780679652:1780679772;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3687;com;S;1244456305:1244456425;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3688;com;S;99659356:99659476;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;daap;com;S;1450100101:1450100221;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;svn;com;S;1971923416:1971923536;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3691;com;S;1805038456:1805038576;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3692;com;S;1090908092:1090908212;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3693;com;S;1027155819:1027155939;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3694;com;S;971455162:971455282;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3695;com;S;1399623589:1399623709;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3696;com;S;504534958:504535078;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3697;com;S;594793415:594793535;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3698;com;S;678981401:678981521;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3699;com;S;618523166:618523286;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3700;com;S;1688220234:1688220354;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3701;com;S;313737198:313737318;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3702;com;S;1164140523:1164140643;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3703;com;S;1487015589:1487015709;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3704;com;S;1015653739:1015653859;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3705;com;S;842324211:842324331;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3706;com;S;1095084120:1095084240;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3707;com;S;1889830662:1889830782;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3708;com;S;477030199:477030319;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3709;com;S;2005580213:2005580333;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3710;com;S;1292175638:1292175758;;512;;120
11:42:06;192.168.190.130;50245;130;.;;153;2046;nop,nop,TS val 377955115 ecr 102917741;0
11:42:06;190-0-175-100.gba.solunet.com.ar;3711;com;S;1364309119:1364309239;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3712;com;S;1722947683:1722947803;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3713;com;S;690249879:690249999;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3714;com;S;963794829:963794949;;512;;120
11:42:06;192.168.190.130;50245;130;.;;189;2045;nop,nop,TS val 377955115 ecr 102917741;0
11:42:06;190-0-175-100.gba.solunet.com.ar;3715;com;S;11958402:11958522;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3716;com;S;545546379:545546499;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3717;com;S;50271115:50271235;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3718;com;S;1918072565:1918072685;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3719;com;S;1953642787:1953642907;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3720;com;S;1607081884:1607082004;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3721;com;S;702829624:702829744;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3722;com;S;1045924462:1045924582;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3723;com;S;1579790842:1579790962;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3724;com;S;1184100937:1184101057;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3725;com;S;830309907:830310027;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3726;com;S;1918041343:1918041463;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3727;com;S;656862907:656863027;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3728;com;S;1936535309:1936535429;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3729;com;S;2141072654:2141072774;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3730;com;S;1888998109:1888998229;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3731;com;S;721048260:721048380;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3732;com;S;1098443952:1098444072;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3733;com;S;2037842060:2037842180;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3734;com;S;731290878:731290998;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3735;com;S;341927793:341927913;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3736;com;S;1712077016:1712077136;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3737;com;S;1641855372:1641855492;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3738;com;S;2021093522:2021093642;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3739;com;S;1179338018:1179338138;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3740;com;S;1122169073:1122169193;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3741;com;S;994278678:994278798;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3742;com;S;12492304:12492424;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3743;com;S;2047241283:2047241403;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3744;com;S;1346324549:1346324669;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3745;com;S;1021020580:1021020700;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3746;com;S;1083287778:1083287898;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3747;com;S;2078672523:2078672643;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3748;com;S;1909962282:1909962402;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3749;com;S;347745972:347746092;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3750;com;S;1493150029:1493150149;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3751;com;S;510805392:510805512;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3752;com;S;251025335:251025455;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3753;com;S;1759734318:1759734438;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3754;com;S;174272241:174272361;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3755;com;S;973707337:973707457;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3756;com;S;693382216:693382336;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3757;com;S;1251338223:1251338343;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3758;com;S;1156954617:1156954737;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3759;com;S;199283058:199283178;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3760;com;S;519396201:519396321;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3761;com;S;1858808507:1858808627;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3762;com;S;643600941:643601061;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3763;com;S;119701103:119701223;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3764;com;S;177467404:177467524;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3765;com;S;1548190724:1548190844;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3766;com;S;278831560:278831680;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3767;com;S;228950577:228950697;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3768;com;S;892919498:892919618;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3769;com;S;2144348197:2144348317;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3770;com;S;867607397:867607517;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3771;com;S;332349819:332349939;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3772;com;S;1532854142:1532854262;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3773;com;S;186645373:186645493;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3774;com;S;488448445:488448565;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3775;com;S;1637104257:1637104377;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3776;com;S;358666095:358666215;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3777;com;S;2031389032:2031389152;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3778;com;S;144011000:144011120;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3779;com;S;901461577:901461697;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3780;com;S;356519441:356519561;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3781;com;S;2334619:2334739;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3782;com;S;349712505:349712625;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3783;com;S;1649678434:1649678554;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3784;com;S;1366999427:1366999547;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3785;com;S;1823431375:1823431495;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3786;com;S;1845197967:1845198087;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3787;com;S;2125681418:2125681538;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3788;com;S;1768736305:1768736425;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3789;com;S;1931317245:1931317365;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3790;com;S;665223647:665223767;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3791;com;S;637335360:637335480;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3792;com;S;1558977245:1558977365;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3793;com;S;1926266594:1926266714;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3794;com;S;1858904510:1858904630;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3795;com;S;1534358399:1534358519;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3796;com;S;353335336:353335456;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3797;com;S;742150530:742150650;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3798;com;S;782270910:782271030;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3799;com;S;1366615974:1366616094;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3800;com;S;344566623:344566743;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3801;com;S;731213904:731214024;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3802;com;S;711423987:711424107;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3803;com;S;1818051014:1818051134;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3804;com;S;2090256712:2090256832;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3805;com;S;2016489524:2016489644;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3806;com;S;1086370061:1086370181;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3807;com;S;1806048066:1806048186;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3808;com;S;1911945274:1911945394;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3809;com;S;1548072685:1548072805;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3810;com;S;1615891878:1615891998;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3811;com;S;324438644:324438764;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3812;com;S;1971014900:1971015020;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3813;com;S;462882207:462882327;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3814;com;S;1744686295:1744686415;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3815;com;S;740975648:740975768;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3816;com;S;1422665288:1422665408;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3817;com;S;1339985888:1339986008;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3818;com;S;471135217:471135337;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3819;com;S;584849581:584849701;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3820;com;S;1464962577:1464962697;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3821;com;S;1629214204:1629214324;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3822;com;S;1714939822:1714939942;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3823;com;S;1133633029:1133633149;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3824;com;S;1811560419:1811560539;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3825;com;S;1312659205:1312659325;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3826;com;S;1171287788:1171287908;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3827;com;S;1740781502:1740781622;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3828;com;S;1615807231:1615807351;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3829;com;S;1578635883:1578636003;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3830;com;S;848399786:848399906;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3831;com;S;1917149210:1917149330;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3832;com;S;1221130763:1221130883;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3833;com;S;1619252081:1619252201;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3834;com;S;634596882:634597002;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3835;com;S;357421878:357421998;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3836;com;S;656732946:656733066;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3837;com;S;471416498:471416618;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3838;com;S;1607520602:1607520722;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3839;com;S;1682023234:1682023354;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3840;com;S;95513433:95513553;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3841;com;S;611366725:611366845;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3842;com;S;1406538105:1406538225;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3843;com;S;157075179:157075299;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3844;com;S;1620827450:1620827570;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3845;com;S;1100030270:1100030390;;512;;120
11:42:06;190-0-175-100.gba.solunet.com.ar;3846;com;S;1483142934:1483143054;;512;;120
